CODIGO,CATEGORIA,DETALLE,P_UNIT,P_CUARTO,P_DOCENA,STOCK,C_PROMO,P_PROMO,COSTO_REAL,MARGEN_UNI
7501007499758,protectores,diarios,7.00,21.00,84.0,6,no.png,,5.00,2.00
7702136645003,cure Band,venditas 4x1.00,1.00,3.00,12.0,160,no.png,,0.30,0.70
7759307000017,andrews,triple accion,3.00,9.00,36.0,40,no.png,,1.50,1.50
7759307005456,sal de andrews,verde,2.00,6.00,24.0,17,no.png,,1.00,1.00
7702027040252,nosotras,nocturna,10.00,30.00,120.0,4,no.png,,5.00,5.00
7751929001878,venda,sandy,5.00,15.00,60.0,8,no.png,,3.00,2.00
7752650109260,algodon,hidrofilo,2.00,6.00,24.0,2,no.png,,1.00,1.00
7754754000023,algodon,calidad superior,2.00,6.00,24.0,13,no.png,,1.00,1.00
7751929001861,venda,VENDA ELASTICA,3.00,9.00,36.0,3,no.png,,1.00,2.00
7751929001854,venda E.,VENDA DE MANO,3.00,8.00,30.00,31,no.png,,1.00,2.00
07666732,Hisopos,Feryany,5.00,15.00,60.0,28,no.png,,3.00,2.00
0703603,REY CON TAPA,JABONERA ,3.00,9.00,36.0,29,no.png,,1.50,1.50
7752191000101,super pinza ,PINZA DE ROPA PACK ,5.00,15.00,60.0,123,no.png,,2.00,3.00
7891010037024,johnsons,aceite baby,45.00,135.00,720.0,1,no.png,,3.00,42.00
7501056340131,sedal rizos definidos,crema  para peinar,22.00,66.00,264.0,2,no.png,,15.00,7.00
7909883161316,crema para peinar,tododia,30.00,90.00,360.0,5,no.png,,25.00,5.00
7909189190447,crema para peinar,nutricio absoluta,20.00,60.00,24.0,0,no.png,,15.00,5.00
7909189342259,mascarilla capilar,reconstruccion extrema,25.00,75.00,300.0,2,no.png,,20.00,5.00
7909189344185,crema,tratamiento capilar,24.00,72.00,288.0,0,no.png,,18.00,6.00
7702031293644,shampoo johnsons,gotas de brillo,60.00,180.00,720.0,2,no.png,,50.00,10.00
7702031293576,shampoo johnsons,hidratacion intensa,60.00,180.00,720.0,0,no.png,,50.00,10.00
7500435253963,enjuague sachet,DOWNY AMANCER SACHET ,2.00,6.00,20.00,52,no.png,,1.00,1.00
7500435253994,enjuague,downy rosado SACHET ,2.00,6.00,20.00,68,no.png,,1.00,1.00
CIM1303641430,chaleco,importado,130.00,365.00,1430.0,2,no.png,,75.00,55.00
PD45126495,polo,dama,45.00,126.00,495.0,3,no.png,,25.00,20.00
PR2520,papel,Regalo,2.00,5.00,20.0,3,no.png,,0.50,1.50
COL3590385,colcha,delgado,35.00,90.00,385.0,2,no.png,,20.00,15.00
CAM40112440,camisa,CAMISA NIÑO,40.00,112,440.0,3,00,,25.00,15.00
7702538121501,jaboncillo,heno de PRAVIA AMARILLO,8.00,24.0,96.0,32,0,,5.00,3.00
7909189268047,AVON,EXCLUSIVE AEROSOL,30.00,90.00,360.0,6,no.png,,23.00,7.00
222871000,con cierre,polera,78.00,219.00,858.0,29,no.png,,25.00,53.00
31170005386,sin cierre,polera,70.00,196.00,858.0,9,no.png,,25.00,45.00
85240977,jeans,bermuda,85.00,240.00,935.0,7,no.png,,,0.00
233325,luna,sand. niÃÂ±a,35.00,98.00,385.0,0,no.png,,,0.00
4220683,polo,boxy fit..,65.00,160.00,715.0,192,00,,25.00,40.00
B. 38107418,brasier,brasier,38.00,107.00,418.0,74,no.png,,18.00,20.00
I. 2570275,dama,interior,25.00,70.00,275.0,6,no.png,,10.00,15.00
T657786,dama,top.,38.00,107.00,418.0,24,no.png,,20.00,18.00
80240960,yambal,set .arete,80.00,240.00,960.0,3,no.png,,,0.00
2879308,dama,brasier d.,28.00,79.00,308.0,56,no.png,,,0.00
1850198,toallas,medianas,18.00,50.00,198.0,14,no.png,,10.00,8.00
2570275,algodon,toallas,25.00,70.00,275.0,6,no.png,,10.00,15.00
5406257900,dama,interior,18.00,45.00,198.0,15,no.png,,8.00,10.00
776555,mujer,interiores,10.00,25.00,110.0,6,no.png,,,0.00
SH13665,dama,semi..,10.00,25.00,110.0,9,no.png,,5.00,5.00
7664558,dama,semihilo,15.00,35.00,165.0,8,no.png,,,0.00
1557788,mujer,int.M,15.00,35.00,165.0,3,no.png,,10.00,5.00
2416128143,int..,leonisa,105.00,294.00,1155.0,1,no.png,,,0.00
766578,int..,azzorti,25.00,70.00,110.0,2,no.png,,,0.00
7908371626160,tododia,jabon,30.00,84.00,330.0,3,no.png,,25.00,5.00
6576789,jeans,BERMUDA NIÑO,65.00,182.00,715.0,31,no.png,,30.00,35.00
70196770,jeans,Bermuda N.,70.00,196.00,770.0,3,no.png,,35.00,35.00
58162638,jeans,B. JEANS NIÑO,58.00,162.00,638.0,1,no.png,,28.00,30.00
68190748,berm...,BERM. NIÑO,68.00,190.00,748.0,4,no.png,,30.00,38.00
45126495,jeans,bermuda N.,45.00,126.00,495.0,2,no.png,,25.00,20.00
68190748,berm...,BERM. NIÑO,68.00,190.00,748.0,4,no.png,,30.00,38.00
85238935,pant.,PANTALLLON JEANS N.,85.00,238.00,935.0,21,no.png,,50.00,35.00
75210825,pantalon,P. JEANS NIÑO,75.00,210.00,825.0,23,no.png,,45.00,30.00
A2056220,dama,interior azzorti,20.00,56.00,220.0,2,no.png,,15.00,5.00
IA1542165,dsma,interior A.,15.00,42.00,165.0,4,no.png,,10.00,5.00
7509546000350,triple accion,colgate familiar,13.00,37.00,143.0,3,no.png,,8.00,5.00
7891024134702,pasta dental,colgate maxima p.,10.00,28.00,110.0,7,no.png,,7.00,3.00
7509546000985,triple accion,colgate ,10.00,28.00,110.0,8,no.png,,7.00,3.00
7509546003108,PASTA DENTAL,COLGATE. triple accion,7.00,20.00,77.0,2,no.png,,4.00,3.00
7891024145081,pasta dental,colgate herbal,10.00,28.00,110.0,17,no.png,,7.00,3.00
099176480310,pasta dental,colgate total,20.00,56.00,220.0,8,no.png,,15.00,5.00
7509546651019,crema dental,LUMINOUS WHITE  CARBON,22.00,62.00,242.0,4,no.png,,15.00,7.00
7509546054650,COLGATE,LUMINOUS WHITE  BRILLIANT,22.00,62.00,242.0,3,no.png,,15.00,7.00
7759998006107,VIRUTEX,AROMA LAVANDA,8.00,22.00,88.0,15,no.png,,4.00,4.00
7759998006411,VIRUTEX,AROMA BEBE,8.00,22.00,88.0,8,no.png,,4.00,4.00
7751851006002,jardin de rosas,ambientador,12.00,33.00,132.0,5,no.png,,8.00,4.00
7751851005982,lavanda silvestre,ambientador,12.00,33.00,132.0,6,no.png,,8.00,4.00
7702010420337,avena ,jabon protex,8.00,22.00,88.0,0,no.png,,6.00,2.00
7702006405690,JABONCILLO  REXONA,J. REXONA  ANTIBACTERAIL,8.00,22.00,88.0,6,no.png,,6.00,2.00
7702006405713,jabon de baÃÂ±ar,Rexona Fresh,8.00,22.00,88.0,0,no.png,,,0.00
7791293032498,REXONA,D.   BAMBOO FRESH,25.00,70.00,275.0,6,no.png,,18.00,7.00
7791293032443,AEROSOL,DESODORANTE MUJER,25.00,70.00,275.0,3,no.png,,18.00,7.00
7506306244184,AEROSOL,DESODORANTE HOMBRE,25.00,70.00,275.0,4,no.png,0.00,18.00,7.00
7751851007863,dento, DENTO cepillo dental,4.00,11.00,44.0,48,no.png,,2.00,2.00
7702010631191,cepillo dental,C. colgate,4.00,11.00,44.0,0,no.png,,4.00,0.00
7500435196291,celeste,downy amanecer,13.00,39.00,156.0,3,no.png,,8.00,5.00
7500435196253,enjuague,downy intense floral,13.00,39.00,156.0,3,no.png,,8.00,5.00
7759918006354,lavavajilla,ayudin ,13.00,39.00,156.0,4,no.png,,8.00,5.00
"7500435184465,ENJUAGUE,""DOWNY  4,8 L"",55.00,165.00,660.0,0,no.png,,45.00,10.00"
7622202014789,GALLETA,CHOKOSODA,10.00,30.00,120.0,32,no.png,,6.00,4.00
7622300279776,GALLETAS,VAINILLA,10.00,30.00,120.0,19,no.png,,5.00,5.00
8445291075269,chocolate,triangulo,3.00,9.00,36.0,21,no.png,,2.00,1.00
8445291904729,chocolate,triangulo,6.00,18.00,72.0,29,no.png,,,0.00
7613287568717,marmoleado blanco,triangulo,6.00,18.00,72.0,36,no.png,,,0.00
8445290323392,chocolate blanco con mani,sublime,5.00,15.00,60.0,19,no.png,,,0.00
7754487002561,carne picante,ajinomen,4.00,12.00,48.0,11,no.png,,,0.00
7754487002882,gallina picante,ajinomen,4.00,12.00,48.0,9,no.png,,,0.00
7759109000673,ATUN VEGETAL,FILETE A1,7.00,21.00,84.0,15,no.png,,4.00,3.00
7751376000141,vinagre,VINAGRE B.TRADICION,10.00,30.00,120.0,5,,,5.00,5.00
7441005012002,PILAS,PILAS AAA,2.00,6.00,24.0,93,no.png,,,0.00
552789100,hogar,COLADOR A. GRANDE,20.00,60.00,230.00,5,13.00,,12.00,8.00
7909189213887,des. aerosol,BLACK SUEDE AEROSOL,30.00,85.00,,10,no.png,0.00,22.00,8.00
7909189265527,des aerosol,MUSK AEROSOL,30.00,85.00,330.00,10,no.png,0.00,22.00,8.00
7909189301539,AVON,WILD COUNTRY AEROSOL,30.00,85.00,330.00,12,no.png,0.00,0.00,0.00
7908371600870,perfumeria,frescor pitanga,80.00,240.00,880.00,3,no.png,0.00,50.00,30.00
7908132247610,perfumeria,BODY splash frutas  vermelhas,50.00,150.00,550.00,3,no.png,0.00,35.00,15.00
7908371604281,cremas corporales,frutas rojas crema,48.00,144.00,528.00,7,no.png,0.00,35.00,13.00
7908240819037,crema manos,crema manos pitanga 75g,35.00,105.00,385.00,3,no.png,0.00,22.00,13.00
7908240838823,JABÓN LÍQUIDO,JABÓN L. FRUTAS VERMELHAS,38.00,114.00,418.00,1,no.png,0.00,22.00,16.00
7909883226176,ROSTRO,SERÚM REDUCTIR DE ARRUGAS,100.00,300.00,1100.00,2,no.png,0.00,85.00,15.00
7909189339006,cremas avon,crema extracto de almendras,18.00,54.00,198.00,3,no.png,0.00,15.00,3.00
7909189351473,crema avon,crema hidratación con antioxidantes,18.00,54.00,198.00,2,no.png,0.00,0.00,0.00
7909189350872,crema cuerpo avon,cereza 1l,40.00,120.00,440.00,2,no.png,0.00,0.00,0.00
7909189339099,crema cuerpo,crema extracto  de almendras 1l,40.00,120.00,440.00,2,no.png,0.00,0.00,0.00
7909189317042,crema cuerpo,crema revitalizante con toronja,40.00,120.00,440.00,1,no.png,0.00,0.00,0.00
7909189339068,crema cuerpo,crema humectación intensiva  1L,40.00,120.00,440.00,1,no.png,0.00,0.00,0.00
7908132214827,perfumeria,unna perfum. 50ml,189.00,567.00,2079.00,3,no.png,0.00,0.00,0.00
7908132214865,perfum.,unna perfum n 50ml,189.00,567.00,2079.00,1,no.png,0.00,0.00,0.00
7909883221997,perfumeria,unna art. 50ml,189.00,567.00,2079,3,no.png,0.00,0.00,0.00
7909189354085,sombras avon,sombras love & joy,25.00,75.00,300.00,1,no.png,0.00,0.00,0.00
7909189190454,oleo cap.,oleo bifasico avon,40.00,120.00,440.00,6,no.png,0.00,0.00,0.00
7909189190423,oleo cap.,oleo cap. aceites de argan,40.00,120.00,440.0,1,no.png,0.00,0.00,0.00
7909189279364,Shammpoo niños,shammpoo 2 en 1 sin lágrimas jirafa,20.00,60.00,121.00,1,no.png,0.00,15.00,5.00
19098837,labial,unna labial  extramo conforto,30.00,90.00,330.00,1,no.png,0.00,0.00,0.00
7909189363568,DELINEADOR LIQ.,DELINEADOR L. NEGRO  AVON,18.00,54.00,198.00,1,no.png,0.00,0.00,0.00
7909189358861,lapiz,lapiz color sofisticado,15.00,45.00,165.00,1,no.png,0.00,0.00,0.00
465047,HOGAR,OLLA A PRESIÓN,125.00,375.00,1375.00,0,no.png,0.00,115.00,10.00
7750840015759,utiltes,lapiceros layconza set ×3,10.00,30.00,110.0,3,no.png,0.00,0.00,0.00
7750840000526,Utiles,COLA ESCOLAR LAYCONZA 250G,10.00,30.00,110.00,5,no.png,0.00,0.00,0.00
3028024,hogar,set recipientes ×6 ezzencia,60.00,180.00,660.00,1,no.png,0.00,0.00,0.00
495064,cuidado personal,lentes de sol  oliv,38.00,114.00,418.00,0,no.png,0.00,0.00,0.00
6950126108859,utiles,layconza corrector,3.00,18.00,36.00,4,no.png,0.00,0.00,0.00
7750840016800,utiles,lapiz color layconza×12 trisng.,12.00,36.00,132.00,0,no.png,0.00,0.00,0.00
283998,mochilas,bolso manos libres hombre oliv,60.00,180.00,660.00,0,no.png,0.00,55.00,5.00
7750840019962,utiles,plumones layconza 45,20.00,60.00,220.00,2,no.png,0.00,0.00,0.00
703712,hogar,Set de tazzas ezzencia,85.00,255.00,935.00,1,no.png,0.00,0.00,0.00
809297,hogar,cucharas para té ezzencia,35.00,105.00,385.00,1,no.png,0.00,0.00,0.00
7500435252867,cuidado  personal,perfume capilar,40.00,120.00,440.00,2,no.png,0.00,0.00,0.00
665126,HOGAR,SET DE CUBUERTOS ×16 JIMMI,55.00,165.00,605.00,1,no.png,0.00,45.00,10.00
381519180736,SHAMPOO,HERBAL ESSENCES ROSA MOSQUETA,42.00,126.00,462.00,1,no.png,0.00,35.00,7.00
381519180767,ACONDICIONADOR,HERBAL ACON. ROSA MOSQUETA,42.00,126.00,462.00,1,no.png,0.00,0.00,0.00
313478,hogar,WOK CON TAPA EZZENCIA,85.00,255.00,935.00,0,no.png,0.00,80.00,5.00
7750840015513,UTILES,LAYCONZA JUMBO COLORES,20.00,60.00,220.00,0,no.png,0.00,15.00,5.00
7500435253086,CUIDADO PERSONAL,CREMA DE PEINAR,40.00,120.00,440.00,1,no.png,0.00,0.00,0.00
804008,ROPA,SHORT DEP. CONTROL TS,40.00,120.00,440.00,1,no.png,0.00,0.00,0.00
656450,ROPA,SHORT DEP. CONTROL TS,40.00,120.00,440.00,1,no.png,0.00,0.00,0.00
582263,ROPA,TOP LIVVA,20.00,60.00,220.00,1,no.png,0.00,0.00,0.00
436533,ROPA,MONEDERO,10.00,25.00,91.00,4,no.png,0.00,0.00,0.00
7704741706179,ROPA,LEO BOXER NEGRO,65.00,195.00,715.00,0,no.png,0.00,60.00,5.00
7500435186407,DES AEROSOL,OLD SPICE SUPREMACI,30.00,90.00,360.00,0,no.png,0.00,25.00,5.00
7506339349146,DES AEROSOL,OLDS SPICE WOLFTHORN,25.00,75.00,275.00,0,no.png,0.00,20.00,5.00
7500435186674,DES AEROSOL,OLD SPICE ADVENTURE,25.00,75.00,275.00,0,no.png,0.00,20.00,5.00
7500435172882,AFEITADOR,VENUS SIMPLY 3 AFEI DAMA,15.00,45.00,165.00,1,no.png,0.00,12.00,3.00
7704741438162,ROPA,SET ×2 IT. LATX  LEO,60.00,180.00,720.00,2,no.png,0.00,55.00,5.00
7701453927106,ROPA,SET TANG 3 LEO,90.00,270.00,990.00,1,no.png,0.00,85.00,5.00
7704741723626,ROPA LEO,SEMI HILO LEO PACK X2,70.00,210.00,770.00,1,no.png,0.00,0.00,0.00
6995180407180,encendedor,encendedor sopl,3.00,9.00,35.00,2,no.png,0.00,1.50,1.50
7500435170932,cuid.,gillette,3.00,9.00,35.00,50,no.png,0.00,0.00,0.00
7591066701015,Rasurador,rasur. shick,5.00,15.00,55.00,117,no.png,,3.00,2.00
pn3084330,niño rop,samier kids,30.00,84.00,330.00,37,no.png,0.00,18.00,12.00
p3598385,ROP. NIÑO,POLO NIÑO,35.00,98.00,385.00,30,no.png,0.00,0.00,0.00
38106418,POLOS NIÑOS,ALG. PIMA POLO NIÑO,38.00,106.00,418.00,12,no.png,0.00,20.00,18.00
GK45126495,ropa ,polo  niño,45.00,126.00,495,14,no.png,0.00,0.00,0.00
BNI60168660,Ropa,BERM NIÑO ,60.00,168.00,660.00,1,no.png,0.00,0.00,0.00
BC2879308,BOLSA CIERRES ,B.CIERRE GIGANTE,28.00,79.00,308.00,14,no.png,0.00,12.00,16.00
6912023112216,CUIDAD PERSONAL,PIEDRA POMES,10.00,30.00,110.00,23,no.png,0.00,0.00,0.00
0023417,HOGAR,TAZAS,7.00,20.00,80.00,3,0,0.00,0.00,0.00
CORT2570275,cortina,cortina lisa sin dideño,25.00,70.00,275.00,1,no.png,0.00,0.00,0.00
4051240,cuidado personal,CORTAUÑAS,5.00,12.00,50.00,9,no.png,0.00,2.00,3.00
P453105,ROPA,PANT. RAYAS ,45.00,126.00,495.00,0,no.png,0.00,0.00,0.00
PDA48117,ROPA,POLO DAMA MARCAS,48.00,135.00,528.00,65,no.png,0.00,0.00,0.00
PBR3598385,ROPA,PANT. BABY  RIP,35.00,98.00,385.00,1,no.png,0.00,0.00,0.00
7701453112793,ropa,LEONISA SHAPEWEAR,48.00,135.00,528.00,1,no.png,0.00,0.00,0.00
CO3835,COLLET,COLLET K,3.00,8.00,32.00,29,no.png,0.00,1.00,2.00
CO2620,collet K2,COLLET K2,2.00,6.00,20.00,4,no.png,0.00,0.00,0.00
CS72078,set clips,set clips hawai,7.00,20.00,78.00,7,no.png,0.00,4.00,3.00
C61870,clips,CONEJO SET,6.00,18.00,70.00,8,no.png,0.00,0.00,0.00
HANNYM51455,CLIPS,MARIPOSA CLIPS,5.00,14.00,55,5,no.png,0.00,3.00,2.00
GM72078,GANCHO,GANCHO METAL PEQ.,7.00,20.00,78.00,9,no.png,0.00,0.00,0.00
GM51455,GANCHO PEQ.,LAZO METAL   DORADO,5.00,14.00,55.00,6,no.png,0.00,0.00,0.00
CON61870,CLIPS,CONEJO PAR,6.00,18.00,70,4,no.png,0.00,0.00,0.00
LAZO51455,CLIPS,LAZO PAR,5.00,14.00,55.00,5,no.png,0.00,0.00,0.00
BRILLO61870,clips,CLIPS BRILLO,6.00,18.00,70.00,5,no.png,0.00,0.00,0.00
PIRL3935,pirañas peq. ,pir. lazo pequeño,3.00,9.00,35.00,10,no.png,0.00,0.00,0.00
PIRP3935,piraña perla,PIR. PERLA  PEQ. ,3.00,9.00,35.00,23,no.png,0.00,0.00,0.00
PIRM3935,PIRAÑA G,PIR. MARIPOSA,3.00,9.00,35.00,1,no.png,0.00,0.00,0.00
PIRFC3935,piraña,FLOR COLOR,3.00,9.00,35.00,7,no.png,0.00,0.00,0.00
PIRFN3935,PIR. ,FLOR NEGRO  PIRAÑA,3.00,9.00,35.00,7,no.png,0.00,0.00,0.00
HC41245,PIRAÑA HAWAI,FLOR  HAWAIANA,4.00,12.00,45.00,29,no.png,0.00,0.00,0.00
LC1028110,COLLET PAR,LAZO ROJO PAR COLLET,10.00,28.00,110.0,1,no.png,0.00,0.00,0.00
PEINETA25,BELLEZA,PEINETA PLATA,25.00,70.00,275.00,2,no.png,0.00,0.00,0.00
CI51455,COLLET ,COLLET IMPORT,5.00,14.00,55,4,no.png,0.00,0.00,0.00
PINZA3935,CUIDADO PERSONAL,PINZA,3.00,9.00,35.00,52,no.png,0.00,0.00,0.00
6946534967522,cuidado pers.,lima de uñas,7.00,20.00,78.00,26,no.png,0.00,0.00,0.00
052247011,cuidado pers.,LIMA DE PIE,7.00,18.00,80.00,38,0,0,0.00,0.00
PP82495,PIRAÑA GFRANDE,PIRAÑA PERLA GRANDE,8.00,24.00,95.00,2,no.png,0.00,0.00,0.00
MON1028110,BISUTERIA,MONEDERO,10.00,28.00,110.00,3,no.png,0.00,0.00,0.00
7591066320186,Afeitador,afeitador econ.,2.00,6.00,20.00,11,no.png,0.00,0.00,0.00
20553920004014,GLOBOS,DORADO #7,25.00,75.00,275.00,1,no.png,0.00,0.00,0.00
GP35100,GLOBOS,G. PENCIL, 35.00,100.00,385.00,1,no.png,0.00,0.00,0.00
6301013391180,CORTINAS F,CORTNA FIESTA,15.00,42.00,170.00,12,no.png,0.00,0.00,0.00
5012345678900,CORTINA F,CORTINA FIESTA,15.00,42.00,170.00,6,no.png,0.00,0.00,0.00
1312R,REGALOS,LAZOS COLORES,1.00,2.50,10.00,71,no.png,0.00,0.00,0.00
P3935,PEINE,PEINE GRANDE,3.00,9.00,35.00,2,no.png,0.00,1.00,2.00
PPB1312,PEINE,PEINE DE  BOLSILLO,1.00,3.00,12.00,9,no.png,0.00,0.00,0.00
PP2620,PEINE,PEINE PES,2.00,6.00,20.00,27,no.png,0.00,0.00,0.00
325897,MOLDE HIELO,MOLDE HIELO FACIAL,12.00,35.00,132.00,1,no.png,0.00,0.00,0.00
7759307015509,REPELENTE,SACHET SANCUDO,2.00,6.00,24.00,4,no.png,0.00,1.00,1.00
7750215025956,BLOCK ,BLOCK BAHIA,2.50,7.00,28.00,11,no.png,0.00,0.00,0.00
PML3935,PIRAÑA,P. MEDIA LUNA,3.00,9..00,35.00,3,no.png,0.00,1.50,1.50
PC41245,PIRAÑA,P.CORBATA,4.00,12.00,45.00,1,no.png,0.00,1.50,2.50
CORREA45,CORREA,CORREA  HOMBRE,45.00,125.00,495.00,4,no.png,,22.00,23.00
4P1203501320R,Sabanas,JUEGO X4 SABANAS BOBO,120.00,350.00,1320.00,1,no.png,0.00,100.00,20.00
4P1203501320L,SABANAS,JUEGO  X4 LILA SAB. BOBO,120.00,350.00,1320.00,1,no.png,0.00,80.00,40.00
NANCY11/2P,SABANAS JUEGO,NACY JUEGO DE  1  1/2,68.00,191.00,748.00+,1,no.png,0.00,35.00,33.00
FC35981,forros,forro de  colchon de1 1/2,35.00,98.00,385.00,1,no.png,0.00,0.00,0.00
FC38107418,FORRO,FORRO CON CIERRE 2P,38.00,107.00,418.00,18,no.png,0.00,0.00,0.00
5039242,YANBAL,SET A. GOTA CRISTAL,85.00,000,000,0,no.png,0.00,0.00,0.00
5039385,YANBAL,A. SET  EMPEDRADA X4,90.00,000,000,1,no.png,0.00,0.00,0.00
5039350,YANBAL,1 PAR A. EMPEDRADA,70.00,000,000,1,no.png,0.00,0.00,0.00
5039606,YANBAL,1 PAR  A.. ULTRAMAR,72.00,000,00,1,no.png,0.00,0.00,0.00
5043014,YANBAL,3PAR ARETES ELECTRA,  95.00,000,000,1,no.png,0.00,0.00,0.00
5036410,YANBAL,ARGOLLAS DOREZZI 1PAR,75.00,000,000,1,no.png,0.00,0.00,0.00
5038523,YANBAL,1PAR A. WAYRA,75.00,000,000,1,no.png,0.00,0.00,0.00
5039790,YANBAL,1P COLG. FLORI PERLE,95.00,000,000,1,no.png,0.00,0.00,0.00
5039591,YANBAL,1PAR A. ERA DORE,75.00,000,000,1,no.png,0.00,0.00,0.00
5039481,YANBAL,1P. A. BRILLO DE ESMER.,65..00,0,0,0,no.png,0.00,0.00,0.00
5039204,YANBAL,1P CUFF FESTIVA,55.00,000,000,1,no.png,0.00,0.00,0.00
5039303,YANBAL,1P LAZO CRISTAL,80.00,000,000,1,no.png,0.00,0.00,0.00
5038982,YANBAL,1P A. ASTROMELIA,95.00,000,000,0,no.png,0.00,0.00,0.00
5039400,YANBAL,01P A. BRUMALIS,105.00,000,000,1,no.png,0.00,0.00,0.00
5039392,YANBAL,1P PERLA DORADA,85.00,00,00,1,no.png,0.00,0.00,0.00
5039475,YANBAL,1P. A. SOLSTICIO,88.00,000,000,1,no.png,0.00,0.00,0.00
5039723,YANBAL,1PA. IRAIS DORE,105.00,00,00,1,no.png,0.00,0.00,0.00
5038981,YANBAL 0,1P ASTROMELIA DORE,105.00,000,00,1,no.png,0.00,0.00,0.00
5039298,YANBAL,1P  A. ALELHI PERLE,95.00,00,00,1,no.png,0.00,0.00,0.00
5039793,YANBAL,1P. A. ADELIE,102.00,00,00,1,no.png,0.00,0.00,0.00
5037377,YANBAL,3P SET  A. PUNKU,100.00,00,00,0,no.png,0.00,0.00,0.00
5039288,YANBAL,4P SET ARETES SILENE,100.00,000,00,2,no.png,0.00,0.00,0.00
5039843,YANBAL,1P A. FRESIA CRISTAL,50.00,0,0,2,no.png,0.00,0.00,0.00
5036340,YANBAL,1P ARGOLLAS DORESSI,105.00,000,000,2,no.png,0.00,0.00,0.00
5036162,YANBAL,1P A. ASHLEY BLUE,60.00,0,0,2,no.png,0.00,0.00,0.00
5039444,YANBAL,1P A. ORBE DOREZZI,50.00,0,0,2,no.png,0.00,0.00,0.00
5039441,YANBAL,1P A. ORBE PLATINIUM,45.00,00,0,1,no.png,0.00,0.00,0.00
5043011,YANBAL,1P A. ZAFIRA,85.00,0,0,1,no.png,0.00,0.00,0.00
5039921,YANBAL,SETBA. ROSA DULCE X4,76.00,0,0,0,no.png,0.00,0.00,0.00
5039404,YANBAL,ARETES ESFERA 1P,75.00,0,0,1,no.png,0.00,0.00,0.00
5039558,YANBAL,ARETES IIS NOCHE 1P ,105.00,0,0,1,no.png,0.00,0.00,0.00
5038811,YANBAL,ARGOLLAS LUZ DORE 1P,79.00,0,0,1,no.png,0.00,0.00,0.00
5043153,YANBAL,SET ARETES MARIPOSA AZUL,89.00,0,0,1,no.png,0.00,0.00,0.00
5039532,YANBAL,ARETES LUMINA,65.00,0,0,1,no.png,0.00,0.00,0.00
5043082,YANBAL,SET A. MINARA 3P,98.00,0,0,1,no.png,0.00,0.00,0.00
5043016,YANBAL,SET ARETES LILIANE 4P,70.00,0,0,0,no.png,0.00,0.00,0.00
5039667,YANBAL,ARETES AMOR BOLD ,63.00,0,0,1,no.png,0.00,0.00,0.00
5043094,YANBAL,ARETES MIREA CRISTAL 1P,90.00,0,0,1,no.png,0.00,0.00,0.00
5039373,YANBAL,ARETES ENCANTO 1P,65.00,0,0,1,no.png,0.00,0.00,0.00
5043048,YANBAL,SET ARETES CECILE 3P,90.00,0,0,0,no.png,0.00,0.00,0.00
210106611,ESIKA,FI STAR CHILD EST ARE X4,55.00,0,0,1,no.png,0.00,0.00,0.00
5039002,YANBAL,ARETES LANTANA  CRISTAL 1P,45.00,0,0,1,no.png,0.00,0.00,0.00
5039442,YANBAL,ARETES FLORALIS,40.00,0,0,1,no.png,0.00,0.00,0.00
5039799,YANBAL,ARETES CALA DORE X1,90.00,0,0,1,no.png,0.00,0.00,0.00
5034734,YANBAL,ARETES ASIANNA PERLE,30.00,0,0,2,no.png,0.00,0.00,0.00
7909883229566, JOYERIA NATURA,CADENA CELEBRA ,50.00,0,0,0,no.png,0.00,0.00,0.00
5043174,YANBAL,ARETES CELESTIA X1,90.00,0,0,1,no.png,0.00,0.00,0.00
5043122,YANBAL,ARETES CUFF X1,60.00,0,0,1,no.png,0.00,0.00,0.00
5043204,YANBAL,ARETES DIVINA ROSE ,85.00,0,0,0,no.png,0.00,0.00,0.00
5043049,YANBAL,SET ARETES ABELLE ,80.00,0,0,0,no.png,0.00,0.00,0.00
5039853,YANBAL,SET ARETES PETAL X4,116.00,0,0,1,no.png,0.00,0.00,0.00
5039392,YANBAL,ARETES PERLA DORADA,80.00,0,0,1,no.png,0.00,0.00,0.00
5039299, YANBAL,ARETES ALELHI DORE X1,80.00,0,0,1,no.png,0.00,0.00,0.00
5039401,YANBAL,ARGOLLAS BRUMALIS,95.00,0,0,1,no.png,0.00,0.00,0.00
5038978,YANBAL,ARETES AZUCENA,85.00,0,0,1,no.png,0.00,0.00,0.00
5043139,YANBAL,ARETES LAVINNIA,60.00,0,0,1,no.png,0.00,0.00,0.00
5039219,YANBAL,ARETES MAXI CASCADA,130.00,0,0,1,no.png,0.00,0.00,0.00
5039751,YANBAL,SET ARETES ALRIA X4,120.00,0,0,0,no.png,0.00,0.00,0.00
5038979,YANBAL,ARETES AZUCENA DORE,60.00,0,0,1,no.png,0.00,0.00,0.00
5039124,YANBAL,ARETES ANHELO DORE,45.00,0,0,1,no.png,0.00,0.00,0.00
5043227,YANBAL,SET ARETES CELINE X4,75.00,0,0,1,no.png,0.00,0.00,0.00
5043050,YANBAL,SET ARETES LUZ AZULINA X4,110.00,0,0,1,no.png,0.00,0.00,0.00
5039544,YANBAL,ARETES CATENA CRISTAL,100.00,0,0,1,no.png,0.00,0.00,0.00
5043267,YANBAL,ARETES SIRELLE X1,35.00,0,0,1,no.png,0.00,0.00,0.00
